,MAE
"('N-HEX-01', 'TRI-O-01')",36.792121911340736
"('N-HEX-01', '1-OCT-03')",6.087335250446324
"('N-HEX-01', 'N-HEX-04')",10.851205911142092
"('N-HEX-01', 'METHY-10')",7.386668644174808
"('N-HEX-01', 'BROMO-01')",1.6479116689304476
"('N-HEX-01', 'CARBO-02')",0.15840991497282633
"('N-HEX-01', 'TRANS-01')",
"('N-HEX-01', '2-MET-05')",3.897253763434327
"('N-HEX-01', 'N-DOD-01')",1.8158972120280998
"('N-HEX-01', 'N-PEN-02')",1.1637262262228665
"('N-HEX-01', 'TERT--02')",1.6606650979344937
"('N-HEX-01', 'PIMEL-01')",12.646923634750255
"('N-HEX-01', 'STYRE-01')",3.8878214620067286
"('N-HEX-01', '2:2-D-01')",0.5912539196889329
"('N-HEX-01', 'BUTYR-01')",2.6274048321504164
"('N-HEX-01', 'CYCLO-06')",
"('N-HEX-01', '1:6-H-01')",21.452827910335493
"('N-HEX-01', 'GLYCE-01')",35.42590038093888
"('N-HEX-01', 'BENZO-01')",59.548905146519964
"('N-HEX-01', 'SEBAC-01')",23.277649046486175
"('N-HEX-01', 'NITRO-03')",4.418944601689815
"('N-HEX-01', 'LACTI-01')",25.75267883189504
"('N-HEX-01', 'PHENA-01')",11.055738719117963
"('N-HEX-01', '2:3-D-01')",0.3408595000755128
"('N-HEX-01', '2-MET-06')",0.5586847764138632
"('N-HEX-01', 'STEAR-01')",3.6769796689896506
"('N-HEX-01', 'BEHEN-01')",9.75291106193968
"('N-HEX-01', 'FORMA-01')",121.91287503477204
"('N-HEX-01', 'DIBUT-02')",6.117931838251257
"('N-HEX-01', 'DODEC-01')",7.073946852632557
"('N-HEX-01', 'GAMMA-01')",25.999997587012373
"('N-HEX-01', '1:2:2-01')",76.63189997348918
"('N-HEX-01', '1-MET-01')",4.568584662539158
"('N-HEX-01', 'FLUOR-01')",0.06325662366326168
"('N-HEX-01', 'CYCLO-07')",1.6591757292315363
"('N-HEX-01', '1:2-D-02')",6.299980318109772
"('N-HEX-01', 'CIS-1-01')",
"('N-HEX-01', 'N-DOT-01')",
"('N-HEX-01', 'FURAN')",226.46083167835516
"('N-HEX-01', 'BUTYL-01')",0.43234821688900776
"('N-HEX-01', 'ACETA-02')",7.161887213035089
"('N-HEX-01', '1-CHL-02')",1.5846349771507717
"('N-HEX-01', 'N-PRO-02')",2.1787592562358142
"('N-HEX-01', '3-MET-03')",
"('N-HEX-01', 'METHY-11')",0.6395940168672956
"('N-HEX-01', '1:1:1-01')",0.07648563259788509
"('N-HEX-01', '1-NIT-01')",4.713982085160234
"('N-HEX-01', 'ETHYL-07')",4.305571552742305
"('N-HEX-01', 'ISOBU-02')",0.5458151540143521
"('N-HEX-01', '2:3-D-02')",
"('N-HEX-01', 'N-DOC-01')",5.239076518323497
"('N-HEX-01', '1-HEX-03')",2.768747085469434
"('N-HEX-01', '1:3-B-01')",0.4876755612419113
"('N-HEX-01', 'BIS-C-01')",25.70086230275446
"('N-HEX-01', 'CAPRO-01')",23.900380981612294
"('N-HEX-01', 'CYCLO-08')",5.852500909808429
"('N-HEX-01', 'CYCLO-09')",2.510715601117072
"('N-HEX-01', '1-BUT-01')",0.402564928029735
"('N-HEX-01', 'GLUTA-01')",24.047808863013195
"('N-HEX-01', 'DIISO-02')",8.820325224303486
"('N-HEX-01', 'PROPA-01')",1.3245776068779858
"('N-HEX-01', '1-TET-01')",5.6095270791752
"('N-HEX-01', '1-EIC-01')",5.848514454328888
"('N-HEX-01', 'BENZY-01')",7.216241009211639
"('N-HEX-01', 'TRANS-02')",0.4394667369107236
