,MAE
"('WATER', '2-MET-06')",14.877765945718968
"('WATER', 'DIBUT-02')",20.513624377390524
"('WATER', 'DODEC-01')",16.03517182740584
"('WATER', 'GAMMA-01')",7.479271190107132
"('WATER', '1:2:2-01')",89.3521258244372
"('WATER', '1-MET-01')",20.47417387786884
"('WATER', 'FLUOR-01')",9.109892376331764
"('WATER', 'CYCLO-07')",12.0215226281456
"('WATER', '1:2-D-02')",3.9997311664530772
"('WATER', 'CIS-1-01')",
"('WATER', 'N-DOT-01')",
"('WATER', 'FURAN')",220.90760903800154
"('WATER', 'BUTYL-01')",12.457961533755402
"('WATER', 'ACETA-02')",4.485735275820294
"('WATER', '1-CHL-02')",11.087507542045003
"('WATER', 'N-PRO-02')",14.282250847829065
"('WATER', '3-MET-03')",
"('WATER', 'METHY-11')",6.619282863710898
"('WATER', '1-NIT-01')",7.811061151235418
"('WATER', 'ETHYL-07')",15.95431534832205
"('WATER', 'ISOBU-02')",15.858207356136289
"('WATER', '2:3-D-02')",
"('WATER', 'N-DOC-01')",34.30666698882618
"('WATER', '1-HEX-03')",10.953011820599725
"('WATER', '1:3-B-01')",17.315441756305827
"('WATER', 'BIS-C-01')",19.59573006028908
"('WATER', 'CAPRO-01')",10.925269313669347
"('WATER', 'CYCLO-08')",9.320375429233291
"('WATER', 'CYCLO-09')",14.70071153411491
"('WATER', '1-BUT-01')",15.315474972098555
"('WATER', 'GLUTA-01')",14.748289679842411
"('WATER', 'DIISO-02')",37.59790226773733
"('WATER', 'PROPA-01')",15.192017504137757
"('WATER', '1-TET-01')",26.111068873729174
"('WATER', '1-EIC-01')",29.695401845708652
"('WATER', 'BENZY-01')",15.276444098874444
"('WATER', 'TRANS-02')",15.156543620999038
"('WATER', 'N-BUT-04')",4.496625028554349
"('WATER', 'ISOPR-02')",13.658326955043446
"('WATER', 'ISOQU-01')",
"('WATER', 'GLYCE-02')",22.996992342237323
"('WATER', 'ISOBU-03')",16.086961739852182
"('WATER', '1-DEC-01')",18.370492757529995
"('WATER', 'DIOCT-01')",27.435770821219506
"('WATER', 'ADIPO-01')",15.25961772621059
"('WATER', '2-MET-07')",4.200283086717107
"('WATER', '1-OCT-04')",30.88937329941078
"('WATER', '2:2-D-02')",
"('WATER', 'N-BUT-05')",6.305826757557231
"('WATER', 'M-CRE-01')",15.283980928488695
"('WATER', '1-HEP-02')",
"('WATER', 'TERT--03')",7.00697586428384
"('WATER', 'BENZY-02')",10.570466683179408
"('WATER', '3-MET-04')",15.382521289707782
"('WATER', '2-BUT-02')",
"('WATER', '2:2:4-02')",
"('WATER', 'CIS-D-01')",19.135679427300566
"('WATER', '1-ETH-01')",
"('WATER', 'D-LIM-01')",16.474328590533887
"('WATER', '2-NIT-01')",6.658506077069883
"('N-HEX-01', 'BENZE-01')",0.34991388228259857
"('N-HEX-01', 'N-HEP-01')",0.11826687221725629
"('N-HEX-01', 'CYCLO-01')",0.0914674094545927
"('N-HEX-01', 'N-OCT-01')",0.3736370566597494
"('N-HEX-01', 'TOLUE-01')",0.32682321529676034
"('N-HEX-01', 'METHY-02')",0.08633379840534383
"('N-HEX-01', '1-HEX-01')",0.017188027561187747
"('N-HEX-01', 'ETHYL-01')",0.30406133853768014
"('N-HEX-01', 'N-PEN-01')",0.1266568787498812
"('N-HEX-01', '1-HEP-01')",0.06671973474018496
"('N-HEX-01', 'ETHAN-01')",2.1208913495723127
"('N-HEX-01', 'METHA-01')",2.790702036828835
"('N-HEX-01', '1-OCT-01')",0.27425968934462236
"('N-HEX-01', 'N-NON-01')",0.746110808859542
"('N-HEX-01', 'CYCLO-02')",0.245467870142182
"('N-HEX-01', 'METHY-01')",0.6529340763806377
"('N-HEX-01', 'ACETO-01')",0.5852599390895121
"('N-HEX-01', 'ETHYL-02')",0.596886057379528
"('N-HEX-01', 'N-HEX-02')",3.22973862847461
"('N-HEX-01', 'SQUAL-01')",8.332354348926163
"('N-HEX-01', 'CHLOR-01')",0.10565468968798948
"('N-HEX-01', 'N-BUT-01')",2.30236921813935
"('N-HEX-01', 'CARBO-01')",0.1448407817501865
"('N-HEX-01', 'ETHYL-03')",1.8153401541210885
"('N-HEX-01', '1-PRO-01')",1.7508985031751172
"('N-HEX-01', 'ACETO-02')",2.6299083691040903
"('N-HEX-01', 'P-XYL-01')",0.3826749130236262
"('N-HEX-01', 'M-XYL-01')",0.5477412709369746
"('N-HEX-01', 'ISOPR-01')",1.6862774185499876
"('N-HEX-01', '2-MET-01')",0.11040356077769513
"('N-HEX-01', '2-MET-02')",0.04173630766129319
"('N-HEX-01', '2:2:4-01')",0.2839071450995038
"('N-HEX-01', '2-MET-03')",0.09749996330369431
"('N-HEX-01', 'O-XYL-01')",1.0935413287838274
"('N-HEX-01', 'DICHL-01')",1.0065820771560718
"('N-HEX-01', '1:2-D-01')",1.140488512176426
"('N-HEX-01', '2:4-D-01')",0.07986216170184353
"('N-HEX-01', '1-OCT-02')",5.57432182737738
"('N-HEX-01', '2-MET-04')",0.7981356805931556
"('N-HEX-01', 'SULFO-01')",26.504295946536626
"('N-HEX-01', 'CYCLO-03')",0.19113955054077128
"('N-HEX-01', '2:3:4-01')",0.3177343131222051
"('N-HEX-01', 'TETRA-01')",0.42590192687366524
"('N-HEX-01', 'NITRO-01')",5.319731014872065
"('N-HEX-01', '1:4-D-01')",0.6673264983785326
"('N-HEX-01', 'N-PRO-01')",0.8943378141647753
"('N-HEX-01', 'N-DEC-01')",1.0322969133770927
"('N-HEX-01', 'N:N-D-01')",6.600549043814029
"('N-HEX-01', 'CHLOR-02')",1.2893540586986454
"('N-HEX-01', 'N-OCT-02')",4.023490620378861
"('N-HEX-01', '2:5-D-01')",0.2091408854536984
"('N-HEX-01', 'METHY-03')",1.2500800621104444
"('N-HEX-01', '1-CHL-01')",1.0339972768598413
"('N-HEX-01', 'DI-N--01')",4.376885128016441
"('N-HEX-01', 'DIMET-02')",15.888526979896893
"('N-HEX-01', 'DIETH-02')",0.20261291134234757
"('N-HEX-01', 'DIBUT-01')",5.4602591697519856
"('N-HEX-01', 'N-BUT-02')",1.5369706757870902
"('N-HEX-01', 'TRIPH-01')",8.708486139267912
"('N-HEX-01', '1-PEN-01')",3.3112100975074825
"('N-HEX-01', 'PROPY-01')",1.026525628725208
"('N-HEX-01', 'N:N-D-02')",6.965021601682141
"('N-HEX-01', 'ETHYL-04')",29.95529288062005
"('N-HEX-01', 'PROPI-01')",3.083303341004412
"('N-HEX-01', 'N-OCT-03')",7.267525006845944
"('N-HEX-01', '4-FOR-01')",134.23947857376572
"('N-HEX-01', 'N-TET-01')",6.511031157037395
"('N-HEX-01', 'METHY-04')",0.2273104414452804
"('N-HEX-01', 'METHY-05')",6.216266777741805
"('N-HEX-01', 'N-EIC-01')",4.936900287161739
"('N-HEX-01', 'N-MET-02')",14.476161299188988
"('N-HEX-01', 'PYRID-02')",1.4399887454692875
"('N-HEX-01', 'DIISO-01')",0.26274284219998884
"('N-HEX-01', '1-TRA-01')",1.0979406762821833
"('N-HEX-01', 'METHY-06')",1.033327022619711
"('N-HEX-01', 'ANILI-01')",10.926307237729391
"('N-HEX-01', '1-PEN-02')",0.5987906812910752
"('N-HEX-01', 'NITRO-02')",8.675479680408516
"('N-HEX-01', 'TERT--01')",0.5610162919895404
"('N-HEX-01', 'TETRA-02')",14.481797648527188
"('N-HEX-01', 'TRIET-02')",0.24416729897443865
