,MAPE
"('WATER', 'N-BUT-05')",1.7572725367959205
"('WATER', 'M-CRE-01')",3.6576796367494704
"('WATER', '1-HEP-02')",
"('WATER', 'TERT--03')",2.0136517376246084
"('WATER', 'BENZY-02')",2.5122924285618873
"('WATER', '3-MET-04')",4.729159789465718
"('WATER', '2-BUT-02')",
"('WATER', '2:2:4-02')",
"('WATER', 'CIS-D-01')",4.82618330785936
"('WATER', '1-ETH-01')",
"('WATER', 'D-LIM-01')",4.231409293798264
"('WATER', '2-NIT-01')",1.8018127546569316
"('N-HEX-01', 'BENZE-01')",0.10187490371756916
"('N-HEX-01', 'N-HEP-01')",0.03327385245887781
"('N-HEX-01', 'CYCLO-01')",0.026315875251326486
"('N-HEX-01', 'N-OCT-01')",0.10117371878477723
"('N-HEX-01', 'TOLUE-01')",0.09106764977508923
"('N-HEX-01', 'METHY-02')",0.0242357865152171
"('N-HEX-01', '1-HEX-01')",0.005051175853174981
"('N-HEX-01', 'ETHYL-01')",0.08185457316654352
"('N-HEX-01', 'N-PEN-01')",0.03885357655929116
"('N-HEX-01', '1-HEP-01')",0.018902408740281623
"('N-HEX-01', 'ETHAN-01')",0.6335836877477132
"('N-HEX-01', 'METHA-01')",0.8555149126845855
"('N-HEX-01', '1-OCT-01')",0.07485035764549787
"('N-HEX-01', 'N-NON-01')",0.196123911178834
"('N-HEX-01', 'CYCLO-02')",0.07061320108200322
"('N-HEX-01', 'METHY-01')",0.19280030901874082
"('N-HEX-01', 'ACETO-01')",0.17794658496241603
"('N-HEX-01', 'ETHYL-02')",0.17560945723393204
"('N-HEX-01', 'N-HEX-02')",0.6909193433605646
"('N-HEX-01', 'SQUAL-01')",1.4495869393183047
"('N-HEX-01', 'CHLOR-01')",0.03152004016938947
"('N-HEX-01', 'N-BUT-01')",0.6419230194509984
"('N-HEX-01', 'CARBO-01')",0.041993726676356216
"('N-HEX-01', 'ETHYL-03')",0.486853313816592
"('N-HEX-01', '1-PRO-01')",0.5047096438834792
"('N-HEX-01', 'ACETO-02')",0.7852936827502368
"('N-HEX-01', 'P-XYL-01')",0.10187596675292915
"('N-HEX-01', 'M-XYL-01')",0.1457466311923762
"('N-HEX-01', 'ISOPR-01')",0.49772522845929185
"('N-HEX-01', '2-MET-01')",0.03409423770750482
"('N-HEX-01', '2-MET-02')",0.012368097899660209
"('N-HEX-01', '2:2:4-01')",0.07941064320351934
"('N-HEX-01', '2-MET-03')",0.029733867798069455
"('N-HEX-01', 'O-XYL-01')",0.28948360828046193
