,MAE
"('WATER', '2-MET-06')",22.88724296106847
"('WATER', 'DIBUT-02')",28.689671362737236
"('WATER', 'DODEC-01')",43.80020884231346
"('WATER', 'GAMMA-01')",23.592923365238367
"('WATER', '1:2:2-01')",86.78368153444423
"('WATER', '1-MET-01')",16.533201070505385
"('WATER', 'FLUOR-01')",8.494871752572
"('WATER', 'CYCLO-07')",58.98585748457089
"('WATER', '1:2-D-02')",3.017528225742635
"('WATER', 'CIS-1-01')",
"('WATER', 'N-DOT-01')",
"('WATER', 'FURAN')",174.92744067044833
"('WATER', 'BUTYL-01')",27.71864709733171
"('WATER', 'ACETA-02')",12.836711952302927
"('WATER', '1-CHL-02')",8.40668876999273
"('WATER', 'N-PRO-02')",19.633440187608407
"('WATER', '3-MET-03')",
"('WATER', 'METHY-11')",11.328809812084407
"('WATER', '1-NIT-01')",8.673235729690811
"('WATER', 'ETHYL-07')",11.376014957337201
"('WATER', 'ISOBU-02')",31.708503423683432
"('WATER', '2:3-D-02')",
"('WATER', 'N-DOC-01')",44.007226149951215
"('WATER', '1-HEX-03')",9.254215372029734
"('WATER', '1:3-B-01')",34.00522594535537
"('WATER', 'BIS-C-01')",14.822197181320256
"('WATER', 'CAPRO-01')",30.938085069243446
"('WATER', 'CYCLO-08')",9.976600241956668
"('WATER', 'CYCLO-09')",66.6724415921197
"('WATER', '1-BUT-01')",39.94454405261118
"('WATER', 'GLUTA-01')",40.41905165565112
"('WATER', 'DIISO-02')",33.32615964129564
"('WATER', 'PROPA-01')",40.769310600396935
"('WATER', '1-TET-01')",36.977451624289735
"('WATER', '1-EIC-01')",16.264192423135025
"('WATER', 'BENZY-01')",49.92243326020412
"('WATER', 'TRANS-02')",31.64349473249161
"('WATER', 'N-BUT-04')",4.284796279939627
"('WATER', 'ISOPR-02')",57.68806979001385
"('WATER', 'ISOQU-01')",
"('WATER', 'GLYCE-02')",19.574156481005797
"('WATER', 'ISOBU-03')",42.430221115475895
"('WATER', '1-DEC-01')",69.61471739101167
"('WATER', 'DIOCT-01')",51.85074973251534
"('WATER', 'ADIPO-01')",31.5774764015821
"('WATER', '2-MET-07')",31.490625238456637
"('WATER', '1-OCT-04')",71.21257373797579
"('WATER', '2:2-D-02')",
"('WATER', 'N-BUT-05')",25.502018590946548
"('WATER', 'M-CRE-01')",7.494099390040663
"('WATER', '1-HEP-02')",
"('WATER', 'TERT--03')",14.838001396145087
"('WATER', 'BENZY-02')",8.264948193523805
"('WATER', '3-MET-04')",36.549681221176066
"('WATER', '2-BUT-02')",
"('WATER', '2:2:4-02')",
"('WATER', 'CIS-D-01')",48.270685502374356
"('WATER', '1-ETH-01')",
"('WATER', 'D-LIM-01')",35.77716114616033
"('WATER', '2-NIT-01')",35.93146103082878
"('N-HEX-01', 'BENZE-01')",0.19022618808869676
"('N-HEX-01', 'N-HEP-01')",0.11686284897519765
"('N-HEX-01', 'CYCLO-01')",0.22672765668249895
"('N-HEX-01', 'N-OCT-01')",0.37289568124420575
"('N-HEX-01', 'TOLUE-01')",0.19570196830998823
"('N-HEX-01', 'METHY-02')",0.11620446174135861
"('N-HEX-01', '1-HEX-01')",0.08906777623054418
"('N-HEX-01', 'ETHYL-01')",0.5808501202500034
"('N-HEX-01', 'N-PEN-01')",0.12137974069474951
"('N-HEX-01', '1-HEP-01')",0.10611767689063083
"('N-HEX-01', 'ETHAN-01')",3.0200637755367206
"('N-HEX-01', 'METHA-01')",6.03506402973326
"('N-HEX-01', '1-OCT-01')",0.24390862563879723
"('N-HEX-01', 'N-NON-01')",0.7223118180546861
"('N-HEX-01', 'CYCLO-02')",0.07722069157931846
"('N-HEX-01', 'METHY-01')",0.7144173829351756
"('N-HEX-01', 'ACETO-01')",0.9307956726690422
"('N-HEX-01', 'ETHYL-02')",0.434581381459486
"('N-HEX-01', 'N-HEX-02')",3.361523626685874
"('N-HEX-01', 'SQUAL-01')",7.965529678386048
"('N-HEX-01', 'CHLOR-01')",0.2074132852605795
"('N-HEX-01', 'N-BUT-01')",2.7777107174115807
"('N-HEX-01', 'CARBO-01')",0.06612784177425791
"('N-HEX-01', 'ETHYL-03')",1.3882876048855928
"('N-HEX-01', '1-PRO-01')",1.7516002200139063
"('N-HEX-01', 'ACETO-02')",4.071888278406962
