,MAPE
"('WATER', 'PHENA-01')",8.357648172589757
"('WATER', '2:3-D-01')",12.84076381191339
"('WATER', '2-MET-06')",9.901265518892847
"('WATER', 'DIBUT-02')",3.44056962309282
"('WATER', 'DODEC-01')",7.475638273191358
"('WATER', 'GAMMA-01')",2.498584968618869
"('WATER', '1:2:2-01')",26.970537390505644
"('WATER', '1-MET-01')",10.210255329314107
"('WATER', 'FLUOR-01')",6.157831004385802
"('WATER', 'CYCLO-07')",11.26441328914815
"('WATER', '1:2-D-02')",0.9605533248947332
"('WATER', 'CIS-1-01')",
"('WATER', 'N-DOT-01')",
"('WATER', 'FURAN')",38.115182470006
"('WATER', 'BUTYL-01')",6.973812453855137
"('WATER', 'ACETA-02')",2.511760423076905
"('WATER', '1-CHL-02')",8.608754825467164
"('WATER', 'N-PRO-02')",10.265466651567142
"('WATER', '3-MET-03')",
"('WATER', 'METHY-11')",1.8674923220938804
"('WATER', '1-NIT-01')",2.4100804403303147
"('WATER', 'ETHYL-07')",6.261763733670053
"('WATER', 'ISOBU-02')",11.248304338894462
"('WATER', '2:3-D-02')",
"('WATER', 'N-DOC-01')",10.877862260504564
"('WATER', '1-HEX-03')",1.8750237066900977
"('WATER', '1:3-B-01')",9.955097703669633
"('WATER', 'BIS-C-01')",3.006328451868743
"('WATER', 'CAPRO-01')",3.1333255024831455
"('WATER', 'CYCLO-08')",1.7602741976823049
"('WATER', 'CYCLO-09')",11.746733476356235
"('WATER', '1-BUT-01')",10.516021874441698
"('WATER', 'GLUTA-01')",3.028480899590001
"('WATER', 'DIISO-02')",7.167584213245766
"('WATER', 'PROPA-01')",14.507895740778986
"('WATER', '1-TET-01')",8.26481393624752
"('WATER', '1-EIC-01')",6.715276531433526
"('WATER', 'BENZY-01')",7.911945861021128
"('WATER', 'TRANS-02')",11.556421089034828
"('WATER', 'N-BUT-04')",1.8615186880078989
"('WATER', 'ISOPR-02')",9.673022096111419
"('WATER', 'ISOQU-01')",
"('WATER', 'GLYCE-02')",2.0023846253468265
"('WATER', 'ISOBU-03')",14.068957486692934
"('WATER', '1-DEC-01')",14.559302068341495
"('WATER', 'DIOCT-01')",4.797143330225873
"('WATER', 'ADIPO-01')",6.147551480420594
"('WATER', '2-MET-07')",0.5600752969758602
"('WATER', '1-OCT-04')",10.574694732513748
"('WATER', '2:2-D-02')",
"('WATER', 'N-BUT-05')",1.187348726252733
"('WATER', 'M-CRE-01')",3.602205796712336
"('WATER', '1-HEP-02')",
"('WATER', 'TERT--03')",1.9641718840487905
"('WATER', 'BENZY-02')",3.360018152989404
"('WATER', '3-MET-04')",12.134419809506342
"('WATER', '2-BUT-02')",
"('WATER', '2:2:4-02')",
"('WATER', 'CIS-D-01')",12.545878994422194
"('WATER', '1-ETH-01')",
"('WATER', 'D-LIM-01')",9.902630743617998
"('WATER', '2-NIT-01')",2.8560918871667327
"('N-HEX-01', 'BENZE-01')",0.0306884889806905
"('N-HEX-01', 'N-HEP-01')",0.03386272408393819
"('N-HEX-01', 'CYCLO-01')",0.03137689893738952
"('N-HEX-01', 'N-OCT-01')",0.1012020338763419
"('N-HEX-01', 'TOLUE-01')",0.05284311862003914
"('N-HEX-01', 'METHY-02')",0.07970809127145358
"('N-HEX-01', '1-HEX-01')",0.011953096369915641
"('N-HEX-01', 'ETHYL-01')",0.1376050581233788
"('N-HEX-01', 'N-PEN-01')",0.0373785140935198
"('N-HEX-01', '1-HEP-01')",0.020194626873705043
"('N-HEX-01', 'ETHAN-01')",0.9015220377083127
"('N-HEX-01', 'METHA-01')",1.8809997356148658
"('N-HEX-01', '1-OCT-01')",0.06761677732220836
"('N-HEX-01', 'N-NON-01')",0.18933191609555905
"('N-HEX-01', 'CYCLO-02')",0.040824762028612814
"('N-HEX-01', 'METHY-01')",0.20174880889114008
"('N-HEX-01', 'ACETO-01')",0.21135643688545333
"('N-HEX-01', 'ETHYL-02')",0.15677611310541245
"('N-HEX-01', 'N-HEX-02')",0.6917918188415241
"('N-HEX-01', 'SQUAL-01')",1.4452424184941053
"('N-HEX-01', 'CHLOR-01')",0.07870288336428127
"('N-HEX-01', 'N-BUT-01')",0.6850524003379327
"('N-HEX-01', 'CARBO-01')",0.05089639211867393
"('N-HEX-01', 'ETHYL-03')",0.37251795345582506
"('N-HEX-01', '1-PRO-01')",0.5543404073604843
"('N-HEX-01', 'ACETO-02')",1.016173116426179
"('N-HEX-01', 'P-XYL-01')",0.09919248172965567
"('N-HEX-01', 'M-XYL-01')",0.16357898192683004
"('N-HEX-01', 'ISOPR-01')",0.6516547737676132
"('N-HEX-01', '2-MET-01')",0.020265813615414855
"('N-HEX-01', '2-MET-02')",0.01564098497208205
"('N-HEX-01', '2:2:4-01')",0.036892593743034614
"('N-HEX-01', '2-MET-03')",0.086138553120673
"('N-HEX-01', 'O-XYL-01')",0.2803736988618992
"('N-HEX-01', 'DICHL-01')",0.3526679412542301
"('N-HEX-01', '1:2-D-01')",0.23160413674668504
"('N-HEX-01', '2:4-D-01')",0.013074813951255596
"('N-HEX-01', '1-OCT-02')",0.8254997414399392
"('N-HEX-01', '2-MET-04')",0.14900708492450418
"('N-HEX-01', 'SULFO-01')",6.48255188395892
"('N-HEX-01', 'CYCLO-03')",0.009457037383537186
"('N-HEX-01', '2:3:4-01')",0.06647762500067916
"('N-HEX-01', 'TETRA-01')",0.13431446473149186
"('N-HEX-01', 'NITRO-01')",1.7143128431774262
"('N-HEX-01', '1:4-D-01')",0.37302896854640294
"('N-HEX-01', 'N-PRO-01')",0.22136331683717853
"('N-HEX-01', 'N-DEC-01')",0.2635608588052179
"('N-HEX-01', 'N:N-D-01')",1.866839107485356
"('N-HEX-01', 'CHLOR-02')",0.23799205224054945
"('N-HEX-01', 'N-OCT-02')",0.8232391983674249
"('N-HEX-01', '2:5-D-01')",0.056533507145763606
"('N-HEX-01', 'METHY-03')",0.33524918974954393
"('N-HEX-01', '1-CHL-01')",0.262083096925116
"('N-HEX-01', 'DI-N--01')",0.8323912890855911
"('N-HEX-01', 'DIMET-02')",3.606802090685098
"('N-HEX-01', 'DIETH-02')",0.3838890732379208
"('N-HEX-01', 'DIBUT-01')",0.9399546454830354
"('N-HEX-01', 'N-BUT-02')",0.5434772126917297
"('N-HEX-01', 'TRIPH-01')",0.5604085088399559
"('N-HEX-01', '1-PEN-01')",0.8662711849924956
"('N-HEX-01', 'PROPY-01')",0.22205074669274863
"('N-HEX-01', 'N:N-D-02')",2.079969351489516
"('N-HEX-01', 'ETHYL-04')",9.448154979922565
"('N-HEX-01', 'PROPI-01')",0.799481045803465
"('N-HEX-01', 'N-OCT-03')",1.333226747807111
"('N-HEX-01', '4-FOR-01')",20.773688798304995
"('N-HEX-01', 'N-TET-01')",1.2155996494589942
"('N-HEX-01', 'METHY-04')",0.0468297465629533
"('N-HEX-01', 'METHY-05')",1.012205450025461
"('N-HEX-01', 'N-EIC-01')",1.059203607575227
"('N-HEX-01', 'N-MET-02')",3.445702786319534
"('N-HEX-01', 'PYRID-02')",0.37692420681076955
"('N-HEX-01', 'DIISO-01')",0.18001943017595312
"('N-HEX-01', '1-TRA-01')",0.20312474733100186
"('N-HEX-01', 'METHY-06')",0.24430464287066925
"('N-HEX-01', 'ANILI-01')",2.5837267698991426
"('N-HEX-01', '1-PEN-02')",0.42820098666438244
"('N-HEX-01', 'NITRO-02')",1.7508810521356888
"('N-HEX-01', 'TERT--01')",0.37008789894273714
"('N-HEX-01', 'TETRA-02')",2.7784190022346564
"('N-HEX-01', 'TRIET-02')",0.03320908467516864
"('N-HEX-01', '2-BUT-01')",0.5297537248291962
"('N-HEX-01', 'N-MET-03')",5.920196927516199
"('N-HEX-01', 'ISOBU-01')",0.5762231540290991
"('N-HEX-01', 'METHY-07')",0.26915457418405
"('N-HEX-01', 'ETHYL-05')",0.1375781280050524
"('N-HEX-01', 'ETHYL-06')",0.3027024160127316
"('N-HEX-01', 'METHY-08')",0.10390878112237463
"('N-HEX-01', 'PROPY-02')",2.599382840234026
"('N-HEX-01', 'METHY-09')",0.9261709302341066
"('N-HEX-01', 'N-BUT-03')",0.45161126541912994
"('N-HEX-01', '1-HEX-02')",1.5514374134364894
"('N-HEX-01', '2-PYR-01')",2.7472535251786443
"('N-HEX-01', 'N-TRI-01')",1.5727302372321776
"('N-HEX-01', 'QUINO-01')",2.8684020984861696
"('N-HEX-01', 'DIETH-04')",1.7548390413398882
"('N-HEX-01', 'TRI-N-01')",4.224357621354171
"('N-HEX-01', 'CYCLO-04')",0.11437930532154693
"('N-HEX-01', '3-MET-01')",0.027337195974895187
"('N-HEX-01', 'TRICH-01')",0.1557462870499489
"('N-HEX-01', 'CYCLO-05')",1.2847641081514323
"('N-HEX-01', 'N-HEX-03')",0.8790314779861255
"('N-HEX-01', 'TRI-O-01')",6.357295331288188
"('N-HEX-01', '1-OCT-03')",1.725269163922534
"('N-HEX-01', 'N-HEX-04')",1.8340374597232003
"('N-HEX-01', 'METHY-10')",1.6475000655906524
"('N-HEX-01', 'BROMO-01')",0.4044628243999116
"('N-HEX-01', 'CARBO-02')",0.17040398540975152
"('N-HEX-01', 'TRANS-01')",
"('N-HEX-01', '2-MET-05')",1.1263768220028878
"('N-HEX-01', 'N-DOD-01')",0.4380791966297045
"('N-HEX-01', 'N-PEN-02')",0.6150240896991825
"('N-HEX-01', 'TERT--02')",0.35187008534388553
"('N-HEX-01', 'PIMEL-01')",3.03682314723187
"('N-HEX-01', 'STYRE-01')",0.33193606045125673
"('N-HEX-01', '2:2-D-01')",0.12325401230278926
"('N-HEX-01', 'BUTYR-01')",0.670858050842017
"('N-HEX-01', 'CYCLO-06')",
"('N-HEX-01', '1:6-H-01')",5.664925256719347
"('N-HEX-01', 'GLYCE-01')",5.074230329642666
"('N-HEX-01', 'BENZO-01')",12.110301444395093
"('N-HEX-01', 'SEBAC-01')",2.2670322698942664
"('N-HEX-01', 'NITRO-03')",1.3558968294234215
"('N-HEX-01', 'LACTI-01')",3.301727571362165
"('N-HEX-01', 'PHENA-01')",2.672626235823803
"('N-HEX-01', '2:3-D-01')",0.09353926061310669
"('N-HEX-01', '2-MET-06')",0.354676163902098
"('N-HEX-01', 'STEAR-01')",0.7932808501159622
"('N-HEX-01', 'BEHEN-01')",1.6547967556497691
"('N-HEX-01', 'FORMA-01')",26.180227875045915
"('N-HEX-01', 'DIBUT-02')",1.0626952330136468
"('N-HEX-01', 'DODEC-01')",0.7808114559244774
"('N-HEX-01', 'GAMMA-01')",3.3814753574307446
"('N-HEX-01', '1:2:2-01')",17.739609268850813
"('N-HEX-01', '1-MET-01')",1.1208014316038108
"('N-HEX-01', 'FLUOR-01')",0.07298620006493776
"('N-HEX-01', 'CYCLO-07')",0.23211592588550894
"('N-HEX-01', '1:2-D-02')",1.3728624884550795
"('N-HEX-01', 'CIS-1-01')",
"('N-HEX-01', 'N-DOT-01')",
"('N-HEX-01', 'FURAN')",35.74525783390812
"('N-HEX-01', 'BUTYL-01')",0.1394950444761018
"('N-HEX-01', 'ACETA-02')",1.284953734507859
"('N-HEX-01', '1-CHL-02')",0.3191068951098859
"('N-HEX-01', 'N-PRO-02')",0.360377517145126
"('N-HEX-01', '3-MET-03')",
"('N-HEX-01', 'METHY-11')",0.13618292557500455
"('N-HEX-01', '1:1:1-01')",0.03593625458283957
"('N-HEX-01', '1-NIT-01')",1.0042928252956291
"('N-HEX-01', 'ETHYL-07')",0.954743069678343
"('N-HEX-01', 'ISOBU-02')",0.7922502228806537
"('N-HEX-01', '2:3-D-02')",
"('N-HEX-01', 'N-DOC-01')",1.1345937376893767
"('N-HEX-01', '1-HEX-03')",0.7353461828167231
"('N-HEX-01', '1:3-B-01')",0.6726045592379967
"('N-HEX-01', 'BIS-C-01')",6.504283844387119
"('N-HEX-01', 'CAPRO-01')",4.059022001928349
"('N-HEX-01', 'CYCLO-08')",1.7558676909648427
"('N-HEX-01', 'CYCLO-09')",0.6909574841075569
"('N-HEX-01', '1-BUT-01')",0.6909810505610823
"('N-HEX-01', 'GLUTA-01')",3.1797771159439168
"('N-HEX-01', 'DIISO-02')",1.4986171553905807
"('N-HEX-01', 'PROPA-01')",1.1409554252016232
"('N-HEX-01', '1-TET-01')",1.064078818449962
"('N-HEX-01', '1-EIC-01')",1.121893428867258
"('N-HEX-01', 'BENZY-01')",1.431549922862479
"('N-HEX-01', 'TRANS-02')",0.7377924722648308
"('N-HEX-01', 'N-BUT-04')",0.02761432031589922
"('N-HEX-01', 'ISOPR-02')",0.46153663710175075
"('N-HEX-01', 'GLYCE-02')",2.130977723456547
"('N-HEX-01', 'ISOBU-03')",0.8943516906026103
"('N-HEX-01', '1-DEC-01')",0.18983304490123978
"('N-HEX-01', 'DIOCT-01')",0.586468922299554
"('N-HEX-01', 'ADIPO-01')",2.4678808105042975
"('N-HEX-01', '2-MET-07')",0.20882763171683558
"('N-HEX-01', '1-OCT-04')",0.7386987985601958
"('N-HEX-01', '2:2-D-02')",
"('N-HEX-01', 'N-BUT-05')",0.15767744297752795
"('N-HEX-01', '1-HEP-02')",
"('N-HEX-01', 'TERT--03')",0.15415616536872806
"('N-HEX-01', 'BENZY-02')",4.388365856689435
"('N-HEX-01', '3-MET-04')",0.06206297784365408
"('N-HEX-01', '2:2:4-02')",
"('N-HEX-01', 'CIS-D-01')",0.5747234551970034
"('N-HEX-01', '1-ETH-01')",
"('N-HEX-01', 'D-LIM-01')",1.0248231132031154
"('N-HEX-01', '2-NIT-01')",0.8486896349190932
"('BENZE-01', 'N-HEP-01')",0.07962147701770841
"('BENZE-01', 'CYCLO-01')",0.028214885671526933
"('BENZE-01', 'N-OCT-01')",0.2516977906324292
"('BENZE-01', 'TOLUE-01')",0.023457615261126188
"('BENZE-01', 'METHY-02')",0.13030140223916958
"('BENZE-01', '1-HEX-01')",0.041597884552144686
"('BENZE-01', 'ETHYL-01')",0.30626969681257094
"('BENZE-01', 'N-PEN-01')",0.1621529718907486
"('BENZE-01', '1-HEP-01')",0.05892580550248214
"('BENZE-01', 'ETHAN-01')",0.24133190028114357
"('BENZE-01', 'METHA-01')",0.4970922098892727
"('BENZE-01', '1-OCT-01')",0.13609407287096337
"('BENZE-01', 'N-NON-01')",0.45974904918006965
"('BENZE-01', 'CYCLO-02')",0.05999932390278096
"('BENZE-01', 'METHY-01')",0.025353495163760783
"('BENZE-01', 'ACETO-01')",0.17625503195794315
"('BENZE-01', 'ETHYL-02')",0.05607963845369856
"('BENZE-01', 'N-HEX-02')",0.9560571744974475
"('BENZE-01', 'SQUAL-01')",2.261535667607382
"('BENZE-01', 'CHLOR-01')",0.07102496530113007
"('BENZE-01', 'N-BUT-01')",0.4388670173058343
"('BENZE-01', 'CARBO-01')",0.008875788400826829
"('BENZE-01', 'ETHYL-03')",0.06267501162833625
"('BENZE-01', '1-PRO-01')",0.20908852150996735
"('BENZE-01', 'ACETO-02')",0.06364157315756465
"('BENZE-01', 'P-XYL-01')",0.0883356601145209
"('BENZE-01', 'M-XYL-01')",0.09103151470202037
"('BENZE-01', 'ISOPR-01')",0.2806226582849429
"('BENZE-01', '2-MET-01')",0.07017550893527488
"('BENZE-01', '2-MET-02')",0.14919718671709914
"('BENZE-01', '2:2:4-01')",0.19102556696830866
"('BENZE-01', '2-MET-03')",0.07769162989454396
"('BENZE-01', 'O-XYL-01')",0.10727292470011952
"('BENZE-01', 'DICHL-01')",0.11303929207635852
"('BENZE-01', '1:2-D-01')",0.03047388193864632
"('BENZE-01', '2:4-D-01')",0.2287307140135617
"('BENZE-01', '1-OCT-02')",1.1489198570888681
"('BENZE-01', '2-MET-04')",0.405644133249926
"('BENZE-01', 'SULFO-01')",0.9900772201417477
"('BENZE-01', 'N-MET-01')",0.2528364144246658
"('BENZE-01', 'CYCLO-03')",0.0351356263920778
"('BENZE-01', '2:3:4-01')",0.30146916483293595
"('BENZE-01', 'TETRA-01')",0.14531798828041392
"('BENZE-01', 'NITRO-01')",0.19881051482028433
"('BENZE-01', '1:4-D-01')",0.09505295179809409
"('BENZE-01', 'N-PRO-01')",0.1864735802278614
"('BENZE-01', 'N-DEC-01')",0.3144059512240562
"('BENZE-01', 'N:N-D-01')",0.19573306825383138
"('BENZE-01', 'CHLOR-02')",0.0429855605572088
"('BENZE-01', 'N-OCT-02')",1.1462529312559198
"('BENZE-01', '2:5-D-01')",0.31268729270288587
"('BENZE-01', 'METHY-03')",0.052496113150000155
"('BENZE-01', '1-CHL-01')",0.06368098322714248
"('BENZE-01', 'DI-N--01')",1.9586838797485615
"('BENZE-01', 'DIMET-02')",0.97789775864482
"('BENZE-01', 'DIETH-02')",0.028698449751676278
"('BENZE-01', 'DIBUT-01')",0.9789147762030496
"('BENZE-01', 'N-BUT-02')",0.4703699054592407
"('BENZE-01', 'TRIPH-01')",0.9618419062753956
"('BENZE-01', 'DIETH-03')",2.3917077058421996
"('BENZE-01', '1-PEN-01')",0.6557579962565221
"('BENZE-01', 'TRIET-01')",2.1433403894648393
"('BENZE-01', 'PROPY-01')",0.13932277629684756
"('BENZE-01', 'N:N-D-02')",0.33494894239051987
"('BENZE-01', 'ETHYL-04')",4.544791562890547
"('BENZE-01', 'PROPI-01')",0.0861381606484413
"('BENZE-01', 'N-OCT-03')",2.0920976614627618
"('BENZE-01', '4-FOR-01')",17.555067831525967
"('BENZE-01', 'N-TET-01')",1.78384742505947
"('BENZE-01', 'METHY-04')",0.10860154748551813
"('BENZE-01', 'METHY-05')",0.18046921736687013
"('BENZE-01', 'N-EIC-01')",1.4163135978044337
"('BENZE-01', 'N-MET-02')",1.4478108161575112
"('BENZE-01', 'PYRID-02')",0.06984147657840667
"('BENZE-01', 'DIISO-01')",0.06987185095198152
"('BENZE-01', '1-TRA-01')",0.2533543328850826
"('BENZE-01', 'METHY-06')",0.1692783216510404
"('BENZE-01', 'ANILI-01')",0.8936525568223849
"('BENZE-01', '1-PEN-02')",0.21019976058866455
"('BENZE-01', 'NITRO-02')",0.5819188626464213
"('BENZE-01', 'TERT--01')",0.07900438029343279
"('BENZE-01', 'TETRA-02')",1.2639958297290843
"('BENZE-01', 'TRIET-02')",0.059615986260156274
"('BENZE-01', '2-BUT-01')",0.23082652820736924
"('BENZE-01', 'N-MET-03')",2.3546135206300995
"('BENZE-01', 'PHENO-01')",1.5519466295520854
"('BENZE-01', 'ISOBU-01')",0.3805523017638745
"('BENZE-01', 'METHY-07')",0.38389724828853
"('BENZE-01', 'ETHYL-05')",0.014572102419756833
"('BENZE-01', 'ETHYL-06')",0.2954839411160858
"('BENZE-01', 'METHY-08')",0.021559637587572976
"('BENZE-01', 'PROPY-02')",1.0898299698002247
"('BENZE-01', 'METHY-09')",0.4377302740729753
"('BENZE-01', 'N-BUT-03')",0.8423715917588998
"('BENZE-01', '1-HEX-02')",1.2997676294603082
"('BENZE-01', '2-PYR-01')",1.4074421927729626
"('BENZE-01', 'N-TRI-01')",2.414372433503188
"('BENZE-01', 'QUINO-01')",0.8783427798367034
"('BENZE-01', 'DIETH-04')",0.9812965387200007
"('BENZE-01', 'TRI-N-01')",4.051803238979083
"('BENZE-01', 'CYCLO-04')",0.08483255272133058
"('BENZE-01', '3-MET-01')",0.05222648712086948
"('BENZE-01', 'TRICH-01')",0.13446926115271968
"('BENZE-01', 'CYCLO-05')",0.12629372176506612
"('BENZE-01', 'N-HEX-03')",1.552020800706272
"('BENZE-01', 'TRI-O-01')",6.346793512074192
"('BENZE-01', '1-OCT-03')",1.2753635199711402
"('BENZE-01', 'N-HEX-04')",2.8118510311994833
"('BENZE-01', 'METHY-10')",0.26617541528492616
"('BENZE-01', 'BROMO-01')",0.10231191052965664
"('BENZE-01', 'FURFU-01')",0.6291635921263701
"('BENZE-01', 'CARBO-02')",0.1763079867863776
"('BENZE-01', 'TRANS-01')",
"('BENZE-01', 'DIETH-05')",0.5770015136820111
"('BENZE-01', '2-MET-05')",0.5590841929816653
"('BENZE-01', 'N-DOD-01')",0.39585898527464924
"('BENZE-01', 'N-PEN-02')",0.24500577859357986
"('BENZE-01', 'TERT--02')",0.06074440842610113
"('BENZE-01', 'PIMEL-01')",2.061459140567833
"('BENZE-01', 'STYRE-01')",0.07404662879872673
"('BENZE-01', '2:2-D-01')",0.35997814968343866
"('BENZE-01', 'BUTYR-01')",0.16226220582602208
"('BENZE-01', 'CYCLO-06')",
"('BENZE-01', '1:6-H-01')",2.4678642053006934
"('BENZE-01', 'GLYCE-01')",2.8717690805791674
"('BENZE-01', 'BENZO-01')",12.945173960939698
"('BENZE-01', 'SEBAC-01')",1.6915908253070333
"('BENZE-01', 'NITRO-03')",0.387687429546181
"('BENZE-01', 'LACTI-01')",2.943341307597572
"('BENZE-01', 'PHENA-01')",0.869538888802465
"('BENZE-01', '2:3-D-01')",0.267435071106357
"('BENZE-01', '2-MET-06')",0.07003366279581451
"('BENZE-01', 'STEAR-01')",1.8730885392314398
"('BENZE-01', 'BEHEN-01')",2.888818390792426
"('BENZE-01', 'FORMA-01')",22.603279030365574
"('BENZE-01', 'DIBUT-02')",1.0008477364052815
"('BENZE-01', 'DODEC-01')",0.5560106135169053
"('BENZE-01', 'GAMMA-01')",1.854378039581418
"('BENZE-01', '1:2:2-01')",19.226976660409623
"('BENZE-01', '1-MET-01')",0.40371964265163085
"('BENZE-01', 'FLUOR-01')",0.11959783048108066
"('BENZE-01', 'CYCLO-07')",0.2108951124760906
"('BENZE-01', '1:2-D-02')",0.020766218256095134
