,MAPE
"('N-HEX-01', 'CYCLO-05')",1.3728681479256262
"('N-HEX-01', 'N-HEX-03')",1.5233087995841141
"('N-HEX-01', 'TRI-O-01')",7.066669630481272
"('N-HEX-01', '1-OCT-03')",1.2732080861086208
"('N-HEX-01', 'N-HEX-04')",1.7330373315429113
"('N-HEX-01', 'METHY-10')",1.762506360689225
"('N-HEX-01', 'BROMO-01')",0.4264101834889767
"('N-HEX-01', 'CARBO-02')",0.04858178363387946
"('N-HEX-01', 'TRANS-01')",
"('N-HEX-01', '2-MET-05')",1.0766446124797624
"('N-HEX-01', 'N-DOD-01')",0.4368828035577709
"('N-HEX-01', 'N-PEN-02')",0.31361540452218234
"('N-HEX-01', 'TERT--02')",0.4994608154052088
"('N-HEX-01', 'PIMEL-01')",2.5148423071009502
"('N-HEX-01', 'STYRE-01')",1.022688524006577
"('N-HEX-01', '2:2-D-01')",0.17787642699637798
"('N-HEX-01', 'BUTYR-01')",0.7323110731930812
"('N-HEX-01', 'CYCLO-06')",
"('N-HEX-01', '1:6-H-01')",5.234618933308244
"('N-HEX-01', 'GLYCE-01')",8.757383076672369
"('N-HEX-01', 'BENZO-01')",11.916732421647716
"('N-HEX-01', 'SEBAC-01')",5.778478359644453
"('N-HEX-01', 'NITRO-03')",1.243627227905166
"('N-HEX-01', 'LACTI-01')",6.5362736267269295
"('N-HEX-01', 'PHENA-01')",2.3157500397655397
"('N-HEX-01', '2:3-D-01')",0.10135524714673615
"('N-HEX-01', '2-MET-06')",0.1723366532181974
"('N-HEX-01', 'STEAR-01')",0.7493617736097385
"('N-HEX-01', 'BEHEN-01')",1.7345440861746635
"('N-HEX-01', 'FORMA-01')",22.367172994910383
"('N-HEX-01', 'DIBUT-02')",1.3826153253684352
"('N-HEX-01', 'DODEC-01')",1.6444694043539458
"('N-HEX-01', 'GAMMA-01')",6.470087967818808
"('N-HEX-01', '1:2:2-01')",17.7313794986836
"('N-HEX-01', '1-MET-01')",1.0412008452708026
"('N-HEX-01', 'FLUOR-01')",0.018184030536565393
"('N-HEX-01', 'CYCLO-07')",0.45182589291305353
"('N-HEX-01', '1:2-D-02')",1.81349314315769
"('N-HEX-01', 'CIS-1-01')",
"('N-HEX-01', 'N-DOT-01')",
"('N-HEX-01', 'FURAN')",35.830403265083675
